"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	560	478.5	184	"Alive"
"2"	7	557.5	478.5	160	"Alive"
"3"	8	557	478.5	238	"Alive"
"4"	9	552.5	470.5	172	"Alive"
"5"	10	554.5	470	173	"Alive"
"6"	11	557.5	459	147	"Alive"
"7"	12	563.5	459.5	134	"Alive"
"8"	13	584	420.5	211	"Alive"
"9"	14	599	436.5	214	"Alive"
"10"	15	590.5	458	186	"Alive"
"11"	16	597.5	486	175	"Alive"
"12"	17	603	522.5	185	"Alive"
"13"	18	592.5	532	146	"Alive"
"14"	19	574.5	566	143	"Alive"
"15"	20	562	565.5	191	"Alive"
