"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	799.5	522.5	112	"Alive"
"2"	20	791.5	518	106	"Alive"
"3"	21	782	511.5	149	"Alive"
"4"	22	780	513.5	179	"Alive"
"5"	23	787.5	512.5	255	"Alive"
"6"	24	783	510	143	"Alive"
"7"	25	774	516.5	106	"Alive"
"8"	26	770.5	504	271	"Alive"
"9"	27	775.5	495	128	"Alive"
"10"	28	775.5	496.5	146	"Alive"
"11"	29	767.5	492.5	167	"Alive"
"12"	30	768	484	141	"Alive"
"13"	31	769	496	106	"Alive"
"14"	32	768	511	226	"Alive"
"15"	33	766	521.5	207	"Alive"
"16"	34	753	510.5	67	"Alive"
