"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	384.5	47	152	"Alive"
"2"	16	390.5	40	164	"Alive"
"3"	17	400.5	51	96	"Alive"
"4"	18	401	55	128	"Alive"
"5"	19	403	40.5	156	"Alive"
"6"	20	399.5	37.5	146	"Alive"
"7"	21	401	33.5	141	"Alive"
"8"	22	408	45.5	144	"Alive"
"9"	23	407	53.5	161	"Alive"
"10"	24	402	56	186	"Alive"
"11"	25	399.5	54.5	125	"Dead"
"12"	26	400.5	53.5	147	"Alive"
"13"	27	396	57	96	"Alive"
"14"	28	402	58.5	154	"Dead"
"15"	29	402.5	56	98	"Dead"
"16"	30	402.5	40	141	"Alive"
"17"	31	393	39	80	"Alive"
"18"	32	408.5	39	142	"Alive"
"19"	33	406.5	21.5	93	"Alive"
