"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1046.5	935.5	198	"Alive"
"2"	8	1042.5	931	296	"Alive"
"3"	9	1042.5	935.5	149	"Alive"
"4"	10	1042	935	159	"Alive"
"5"	11	1028	942.5	100	"Alive"
"6"	12	1041	942	209	"Alive"
"7"	13	1066	936.5	86	"Alive"
"8"	14	1063.5	938	162	"Alive"
"9"	15	1066.5	923.5	161	"Alive"
"10"	16	1070.5	918	103	"Alive"
"11"	17	1079.5	923	124	"Alive"
"12"	18	1082.5	931	138	"Alive"
"13"	19	1084.5	956	212	"Alive"
"14"	20	1092.5	955	106	"Alive"
"15"	21	1084.5	949.5	75	"Alive"
"16"	22	1081.5	943	210	"Alive"
"17"	23	1083.5	951.5	199	"Alive"
"18"	24	1081	956	454	"Dead"
"19"	25	1098.5	960	191	"Alive"
