"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	308	149	233	"Alive"
"2"	6	317	145	204	"Alive"
"3"	7	315.5	143.5	153	"Alive"
"4"	8	316	140.5	170	"Alive"
"5"	9	332.5	148	165	"Alive"
"6"	10	347	153	220	"Alive"
"7"	11	349	147	183	"Alive"
"8"	12	354	138.5	142	"Alive"
"9"	13	353.5	121.5	142	"Alive"
"10"	14	365	104.5	176	"Alive"
"11"	15	356	90	178	"Alive"
"12"	16	379	92	122	"Alive"
"13"	17	380	103.5	144	"Alive"
"14"	18	372.5	94.5	136	"Alive"
"15"	19	374	86	159	"Alive"
"16"	20	381.5	99.5	171	"Alive"
"17"	21	388.5	95	271	"Alive"
