"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	665.5	137	143	"Alive"
"2"	14	634.5	152.5	228	"Alive"
"3"	15	638.5	171	216	"Alive"
"4"	16	644	158	231	"Alive"
"5"	17	643	150	179	"Alive"
"6"	18	637	149.5	124	"Alive"
"7"	19	641	145.5	139	"Alive"
"8"	20	636.5	154	156	"Alive"
"9"	21	634	164	160	"Alive"
"10"	22	635	162	200	"Alive"
"11"	23	635.5	164.5	97	"Alive"
"12"	24	644.5	171.5	114	"Alive"
"13"	25	646	169	117	"Alive"
"14"	26	649	161	109	"Alive"
"15"	27	642.5	158	112	"Alive"
"16"	28	649.5	153	251	"Alive"
