"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	66	17	133	"Alive"
"2"	22	68.5	14.5	129	"Alive"
"3"	23	88	10.5	99	"Alive"
"4"	24	74	8.5	103	"Alive"
"5"	25	69.5	12	87	"Alive"
"6"	26	65.5	14	223	"Alive"
"7"	27	62.5	13.5	126	"Alive"
"8"	28	60.5	14.5	79	"Alive"
"9"	29	52	38	97	"Alive"
"10"	30	64	12	226	"Alive"
"11"	31	75	34	121	"Alive"
"12"	32	63	36	97	"Alive"
"13"	33	64	19.5	449	"Alive"
"14"	34	64.5	12.5	65	"Alive"
"15"	35	60.5	11	120	"Alive"
"16"	36	53	23.5	89	"Alive"
"17"	37	57	18	171	"Alive"
"18"	38	60.5	14.5	175	"Alive"
