"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	165	208.5	106	"Alive"
"2"	23	165	205.5	145	"Alive"
"3"	24	172	199.5	116	"Alive"
"4"	25	180.5	205	152	"Alive"
"5"	26	182.5	204.5	168	"Alive"
"6"	27	196.5	205.5	322	"Alive"
"7"	28	205	207.5	106	"Alive"
"8"	29	207	207	175	"Alive"
"9"	30	187.5	209	170	"Alive"
"10"	31	175.5	210.5	87	"Alive"
"11"	32	172.5	196	87	"Alive"
"12"	33	160.5	190.5	116	"Alive"
"13"	34	158	175	95	"Alive"
"14"	35	160.5	181.5	93	"Alive"
"15"	36	163	188	81	"Alive"
"16"	37	166.5	187.5	187	"Alive"
