"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1175.5	375	189	"Alive"
"2"	3	1170.5	369	155	"Alive"
"3"	4	1174.5	368	209	"Alive"
"4"	5	1175.5	354.5	218	"Alive"
"5"	6	1172	353	264	"Transitional"
"6"	7	1176	346.5	158	"Alive"
"7"	8	1170.5	335	145	"Alive"
"8"	9	1165.5	326.5	168	"Alive"
"9"	10	1155.5	324	161	"Alive"
"10"	11	1150	319	165	"Alive"
"11"	12	1142.5	309.5	210	"Alive"
"12"	13	1140.5	302	232	"Alive"
"13"	14	1152.5	297	153	"Alive"
"14"	15	1139.5	293.5	161	"Alive"
"15"	16	1126.5	293.5	175	"Alive"
"16"	17	1123.5	297.5	191	"Alive"
"17"	18	1116.5	297	196	"Alive"
"18"	19	1117.5	303	196	"Alive"
"19"	20	1112	304.5	187	"Alive"
