"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	983.5	854	90	"Alive"
"2"	14	961.5	854	135	"Alive"
"3"	15	953	836	97	"Alive"
"4"	16	946.5	833.5	146	"Alive"
"5"	17	942.5	825.5	149	"Alive"
"6"	18	938.5	823	180	"Alive"
"7"	19	934	813.5	262	"Alive"
"8"	20	938.5	806	95	"Alive"
"9"	21	946.5	788.5	109	"Alive"
"10"	22	945.5	787	127	"Alive"
"11"	23	942	790	136	"Alive"
"12"	24	936.5	793	111	"Alive"
"13"	25	953	788.5	100	"Alive"
"14"	26	953	796	122	"Alive"
"15"	27	949.5	788.5	77	"Alive"
"16"	28	946.5	793.5	92	"Alive"
"17"	29	936.5	774	104	"Alive"
"18"	30	935.5	776.5	113	"Alive"
"19"	31	942	777	76	"Alive"
"20"	32	943	777.5	117	"Alive"
"21"	33	941	778.5	121	"Alive"
"22"	34	935.5	778.5	171	"Alive"
"23"	35	933	778	209	"Alive"
"24"	36	931.5	781	140	"Alive"
