"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	875	925.5	124	"Alive"
"2"	20	882.5	921.5	136	"Alive"
"3"	21	889	927.5	140	"Alive"
"4"	22	898	923	144	"Alive"
"5"	23	903	927.5	172	"Alive"
"6"	24	904	928.5	218	"Alive"
"7"	25	906	931	173	"Alive"
"8"	26	904.5	936.5	167	"Dead"
"9"	27	912.5	917	213	"Alive"
"10"	28	908.5	917.5	304	"Alive"
"11"	29	917.5	918	152	"Alive"
"12"	30	909.5	914	123	"Alive"
"13"	31	913	911	112	"Alive"
"14"	32	936.5	921.5	101	"Alive"
"15"	33	940	918	119	"Alive"
"16"	34	942.5	921	124	"Alive"
"17"	35	944	923.5	107	"Alive"
"18"	36	932	933.5	79	"Alive"
"19"	37	932.5	933.5	78	"Alive"
