"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	1156	118.5	121	"Alive"
"2"	7	1165.5	104.5	163	"Alive"
"3"	8	1177	96	177	"Alive"
"4"	9	1194.5	91	244	"Alive"
"5"	10	1191	94.5	197	"Alive"
"6"	11	1182	100	135	"Alive"
"7"	12	1184.5	103	303	"Alive"
"8"	13	1188	103.5	126	"Alive"
"9"	14	1208.5	88	144	"Alive"
"10"	15	1205.5	93.5	109	"Alive"
"11"	16	1208	98.5	101	"Alive"
"12"	17	1202	79.5	245	"Alive"
"13"	18	1223	74	711	"Alive"
"14"	19	1224	92.5	206	"Alive"
"15"	20	1230	82.5	202	"Dead"
"16"	21	1244	93.5	319	"Dead"
"17"	22	1231.5	88.5	74	"Dead"
"18"	23	1232	104.5	109	"Dead"
"19"	24	1228	89.5	493	"Dead"
