"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	560	31	108	"Alive"
"2"	18	583	20.5	68	"Alive"
"3"	19	585.5	19.5	128	"Alive"
"4"	20	590.5	19.5	121	"Alive"
"5"	21	589	20.5	132	"Alive"
"6"	22	615	8.5	167	"Alive"
"7"	23	604	29	117	"Alive"
"8"	24	601	36	124	"Alive"
"9"	25	597	45.5	139	"Alive"
"10"	26	593.5	37	123	"Alive"
"11"	27	605.5	30.5	127	"Alive"
"12"	28	589	37	108	"Alive"
"13"	29	599	50	160	"Alive"
"14"	30	605	50	169	"Alive"
"15"	31	589.5	37	96	"Alive"
"16"	32	579	44	107	"Alive"
"17"	33	578	47.5	106	"Alive"
"18"	34	573.5	50	143	"Alive"
"19"	35	574	49	134	"Alive"
"20"	36	570.5	47	205	"Alive"
"21"	37	570.5	51.5	99	"Alive"
"22"	38	562.5	45.5	182	"Alive"
