"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	711.5	550.5	129	"Alive"
"2"	15	716.5	566.5	153	"Alive"
"3"	16	733.5	567.5	187	"Alive"
"4"	17	741.5	570.5	170	"Alive"
"5"	18	746	570.5	138	"Alive"
"6"	19	750.5	572	185	"Alive"
"7"	20	749.5	587.5	197	"Alive"
"8"	21	756.5	580.5	172	"Alive"
"9"	22	754	568	256	"Alive"
"10"	23	755	571	136	"Alive"
"11"	24	765.5	576.5	164	"Alive"
"12"	25	756.5	585.5	77	"Alive"
"13"	26	755.5	581.5	182	"Alive"
"14"	27	746	572.5	548	"Alive"
"15"	28	753	584	127	"Dead"
"16"	29	748.5	586	217	"Dead"
