"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	495	79	101	"Alive"
"2"	20	500	88.5	133	"Alive"
"3"	21	501.5	85.5	133	"Alive"
"4"	22	496	92	144	"Alive"
"5"	23	489	88.5	150	"Alive"
"6"	24	485.5	86.5	155	"Alive"
"7"	25	484	86.5	155	"Alive"
"8"	26	483.5	76.5	159	"Alive"
"9"	27	474.5	73	177	"Alive"
"10"	28	470.5	71	180	"Alive"
"11"	29	468.5	69	199	"Alive"
"12"	30	468.5	67.5	198	"Alive"
"13"	31	467	71.5	183	"Alive"
"14"	32	475.5	74	182	"Alive"
"15"	33	478	71.5	87	"Dead"
"16"	34	477.5	71	156	"Dead"
"17"	35	474.5	68.5	252	"Dead"
"18"	36	472.5	60.5	177	"Dead"
"19"	37	472	57.5	319	"Dead"
