"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	627	997.5	225	"Transitional"
"2"	3	630	987.5	181	"Alive"
"3"	4	629.5	970.5	198	"Alive"
"4"	5	625.5	965.5	200	"Alive"
"5"	6	616	957.5	193	"Alive"
"6"	7	619	952	220	"Transitional"
"7"	8	639	951	160	"Alive"
"8"	9	643.5	956	153	"Alive"
"9"	10	648.5	967.5	170	"Alive"
"10"	11	673	970.5	237	"Alive"
"11"	12	652	916.5	102	"Alive"
"12"	13	639.5	918.5	175	"Alive"
"13"	14	618	907	170	"Alive"
"14"	15	595.5	905.5	194	"Alive"
"15"	16	597	916.5	219	"Alive"
