"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1238.5	13	169	"Alive"
"2"	20	1259	16	138	"Alive"
"3"	21	1266	28	112	"Alive"
"4"	22	1268	22.5	139	"Alive"
"5"	23	1252.5	29	128	"Alive"
"6"	24	1254.5	24.5	249	"Alive"
"7"	25	1251	18.5	168	"Alive"
"8"	26	1253	23.5	215	"Alive"
"9"	27	1258	28	166	"Alive"
"10"	28	1263.5	42.5	279	"Dead"
"11"	29	1262.5	55.5	73	"Dead"
"12"	30	1254.5	59.5	142	"Dead"
"13"	31	1261	55.5	336	"Dead"
"14"	32	1256.5	53	91	"Dead"
"15"	33	1262.5	52.5	131	"Dead"
"16"	34	1264.5	55.5	165	"Dead"
"17"	35	1258.5	63	110	"Dead"
"18"	36	1254.5	67.5	335	"Dead"
"19"	37	1262	66.5	326	"Dead"
"20"	38	1257.5	63	347	"Dead"
