"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1361.5	824.5	111	"Alive"
"2"	6	1353.5	832.5	159	"Alive"
"3"	7	1354	833	154	"Alive"
"4"	8	1353.5	841.5	196	"Alive"
"5"	9	1351.5	849.5	201	"Alive"
"6"	10	1348.5	859.5	221	"Alive"
"7"	11	1341.5	863	745	"Alive"
"8"	12	1334.5	853.5	177	"Alive"
"9"	13	1348	864	226	"Alive"
"10"	14	1342.5	859	213	"Alive"
"11"	15	1332.5	833	276	"Alive"
"12"	16	1330	843.5	252	"Alive"
"13"	17	1324	841	250	"Alive"
"14"	18	1322	842.5	158	"Alive"
"15"	19	1331.5	838.5	178	"Alive"
"16"	20	1332.5	836	178	"Alive"
"17"	21	1328	835.5	185	"Alive"
"18"	22	1319.5	834	197	"Alive"
"19"	23	1326	829	156	"Alive"
