"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1304	810.5	151	"Alive"
"2"	18	1310	814.5	162	"Alive"
"3"	19	1310	813	176	"Alive"
"4"	20	1287	805.5	127	"Alive"
"5"	21	1285	777.5	178	"Alive"
"6"	22	1287	772.5	174	"Alive"
"7"	23	1289	773.5	237	"Alive"
"8"	24	1293	766.5	91	"Alive"
"9"	25	1300.5	770.5	105	"Alive"
"10"	26	1295.5	772	98	"Alive"
"11"	27	1307.5	766	110	"Alive"
"12"	28	1316.5	774.5	151	"Alive"
"13"	29	1323	773	103	"Alive"
"14"	30	1324.5	767.5	110	"Alive"
"15"	31	1316	768.5	94	"Alive"
"16"	32	1312	767.5	101	"Alive"
"17"	33	1311	767.5	98	"Alive"
"18"	34	1315	763	104	"Alive"
"19"	35	1313.5	758	108	"Alive"
"20"	36	1295	770	134	"Alive"
"21"	37	1288.5	769.5	182	"Alive"
"22"	38	1286.5	766.5	191	"Alive"
