"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	579	862.5	184	"Alive"
"2"	7	589	855.5	164	"Alive"
"3"	8	598	857	188	"Alive"
"4"	9	614.5	855	163	"Alive"
"5"	10	611	840	121	"Alive"
"6"	11	597.5	839.5	156	"Alive"
"7"	12	582	834.5	124	"Alive"
"8"	13	569	838.5	149	"Alive"
"9"	14	550	864	110	"Alive"
"10"	15	535.5	865	197	"Alive"
"11"	16	532	862.5	164	"Alive"
"12"	17	529	867.5	188	"Alive"
"13"	18	532	870	131	"Alive"
"14"	19	541.5	856.5	114	"Alive"
"15"	20	541.5	847.5	164	"Alive"
"16"	21	547.5	844	101	"Alive"
"17"	22	558	838	141	"Alive"
"18"	23	561	842.5	184	"Alive"
"19"	24	569	841.5	394	"Alive"
