"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	75.5	555	188	"Alive"
"2"	14	67	540	174	"Alive"
"3"	15	61.5	528.5	177	"Alive"
"4"	16	51.5	525.5	181	"Alive"
"5"	17	56	545.5	110	"Alive"
"6"	18	61	533.5	128	"Alive"
"7"	19	67	532	143	"Alive"
"8"	20	78.5	517.5	170	"Alive"
"9"	21	77	521	163	"Alive"
"10"	22	74	518	414	"Alive"
"11"	23	65.5	530	206	"Alive"
"12"	24	61.5	527.5	88	"Alive"
"13"	25	54	509.5	110	"Alive"
"14"	26	54.5	502.5	129	"Alive"
"15"	27	43	507	98	"Alive"
"16"	28	45.5	503	100	"Alive"
"17"	29	40	521	160	"Alive"
"18"	30	36.5	519	153	"Alive"
"19"	31	32.5	515.5	140	"Alive"
"20"	32	28.5	518.5	181	"Alive"
"21"	33	33	516.5	97	"Alive"
