"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	252.5	496	157	"Alive"
"2"	20	241	502	151	"Alive"
"3"	21	240	500.5	156	"Alive"
"4"	22	239.5	494.5	149	"Alive"
"5"	23	243.5	486	148	"Dead"
"6"	24	250	485	68	"Alive"
"7"	25	238	490.5	81	"Alive"
"8"	26	239	490	209	"Dead"
"9"	27	237	482	109	"Dead"
"10"	28	240	480.5	165	"Dead"
"11"	29	241.5	495	104	"Dead"
"12"	30	246.5	492	96	"Alive"
"13"	31	231.5	483	116	"Alive"
"14"	32	223.5	488.5	350	"Alive"
"15"	33	231.5	487.5	101	"Alive"
"16"	34	234	481.5	139	"Alive"
"17"	35	230	473.5	155	"Dead"
"18"	36	235.5	484	327	"Alive"
