"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	787	91	154	"Alive"
"2"	23	788	90	132	"Alive"
"3"	24	794.5	80.5	233	"Alive"
"4"	25	792	74	70	"Alive"
"5"	26	786	74.5	96	"Alive"
"6"	27	783	68.5	108	"Alive"
"7"	28	797	74.5	120	"Alive"
"8"	29	802.5	65.5	106	"Alive"
"9"	30	793.5	69.5	128	"Alive"
"10"	31	787	51	134	"Alive"
"11"	32	779	49.5	150	"Alive"
"12"	33	779.5	46.5	109	"Alive"
"13"	34	778.5	45	99	"Alive"
"14"	35	781	45	131	"Alive"
"15"	36	770.5	51.5	73	"Alive"
"16"	37	772.5	40.5	401	"Alive"
