"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	684.5	847.5	134	"Alive"
"2"	14	676.5	844.5	213	"Alive"
"3"	15	656	880	235	"Alive"
"4"	16	658.5	879.5	149	"Alive"
"5"	17	651	886.5	158	"Alive"
"6"	18	671	881.5	168	"Alive"
"7"	19	662.5	888	168	"Alive"
"8"	20	663	887.5	167	"Alive"
"9"	21	660	888	188	"Alive"
"10"	22	670	887	192	"Alive"
"11"	23	672	883.5	190	"Alive"
"12"	24	674	877.5	181	"Alive"
"13"	25	669	876	97	"Alive"
"14"	26	680	873.5	91	"Alive"
"15"	27	684	873.5	104	"Alive"
"16"	28	689.5	875	126	"Alive"
