"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1048	14	180	"Alive"
"2"	17	1051.5	10.5	110	"Alive"
"3"	18	1068	29	165	"Alive"
"4"	19	1063	12.5	125	"Alive"
"5"	20	1057.5	27.5	242	"Alive"
"6"	21	1065	25.5	163	"Alive"
"7"	22	1072.5	20.5	315	"Alive"
"8"	23	1076	25.5	407	"Dead"
"9"	24	1074.5	21.5	145	"Dead"
"10"	25	1072.5	26.5	307	"Dead"
"11"	26	1072	24	154	"Dead"
"12"	27	1056.5	34	138	"Dead"
"13"	28	1051	22	193	"Alive"
"14"	29	1052.5	26	145	"Alive"
"15"	30	1055	9	125	"Alive"
"16"	31	1054	27.5	62	"Alive"
"17"	32	1051	27	116	"Alive"
"18"	33	1060.5	31	129	"Alive"
"19"	34	1058.5	26.5	99	"Alive"
"20"	35	1061	13.5	70	"Alive"
"21"	36	1057	24.5	67	"Alive"
