"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1406.5	36	118	"Alive"
"2"	17	1381	31.5	145	"Transitional"
"3"	18	1405	34	124	"Alive"
"4"	19	1382	31.5	234	"Alive"
"5"	20	1375	34	169	"Alive"
"6"	21	1377	36	184	"Alive"
"7"	22	1380	56.5	120	"Alive"
"8"	23	1399.5	23	138	"Alive"
"9"	24	1365	11	96	"Alive"
"10"	25	1363.5	13	97	"Alive"
"11"	26	1364.5	13	88	"Alive"
"12"	27	1374	25.5	89	"Alive"
"13"	28	1387	33	84	"Alive"
"14"	29	1399.5	50	89	"Alive"
"15"	30	1421	37.5	143	"Alive"
"16"	31	1427	52	78	"Alive"
"17"	32	1429	54.5	77	"Alive"
