"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	834	951.5	128	"Alive"
"2"	9	822	945.5	186	"Alive"
"3"	10	833.5	969	181	"Alive"
"4"	11	817	990.5	90	"Alive"
"5"	12	829.5	979.5	157	"Alive"
"6"	13	819	976.5	147	"Alive"
"7"	14	809.5	992	189	"Alive"
"8"	15	792	999	170	"Alive"
"9"	16	805	972	199	"Alive"
"10"	17	795.5	990.5	153	"Alive"
"11"	18	773.5	998	181	"Alive"
"12"	19	782.5	1014.5	181	"Alive"
"13"	20	776	1005.5	218	"Alive"
"14"	21	777	1021.5	163	"Alive"
"15"	22	790.5	1012.5	194	"Alive"
"16"	23	785.5	1014	165	"Alive"
