"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	410.5	774	155	"Alive"
"2"	20	411	771	151	"Alive"
"3"	21	408	770	187	"Alive"
"4"	22	413.5	765	194	"Alive"
"5"	23	420.5	766	221	"Alive"
"6"	24	416	764.5	220	"Alive"
"7"	25	400	760.5	143	"Alive"
"8"	26	394	759.5	209	"Alive"
"9"	27	394.5	751	207	"Alive"
"10"	28	396	744.5	176	"Alive"
"11"	29	402.5	742.5	149	"Alive"
"12"	30	404	748.5	260	"Alive"
"13"	31	406	748.5	232	"Alive"
"14"	32	407.5	748	169	"Alive"
"15"	33	406	748	293	"Alive"
