"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	1139	972	210	"Alive"
"2"	4	1133.5	973	171	"Alive"
"3"	5	1132.5	966.5	175	"Alive"
"4"	6	1131	971.5	167	"Alive"
"5"	7	1120	963.5	201	"Alive"
"6"	8	1113.5	966.5	197	"Alive"
"7"	9	1121	966.5	231	"Alive"
"8"	10	1161.5	992.5	788	"Transitional"
"9"	11	1185	982	100	"Alive"
"10"	12	1183	959.5	162	"Alive"
"11"	13	1156	979.5	153	"Alive"
"12"	14	1155.5	976	194	"Alive"
"13"	15	1173.5	973.5	200	"Alive"
"14"	16	1151.5	946	185	"Alive"
"15"	17	1153.5	956	147	"Alive"
"16"	18	1163.5	954.5	158	"Alive"
"17"	19	1171	955.5	158	"Alive"
"18"	20	1169.5	959	148	"Alive"
"19"	21	1177	955	160	"Alive"
"20"	22	1177	950.5	165	"Alive"
"21"	23	1178	945	100	"Alive"
"22"	24	1182.5	938	121	"Alive"
"23"	25	1183.5	942.5	129	"Alive"
"24"	26	1177	937.5	119	"Alive"
"25"	27	1179.5	935.5	138	"Alive"
"26"	28	1180	931	133	"Alive"
"27"	29	1182.5	929	116	"Alive"
