"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1070	52	159	"Alive"
"2"	20	1071	54	89	"Alive"
"3"	21	1068.5	37	142	"Alive"
"4"	22	1071.5	33.5	124	"Alive"
"5"	23	1085	31.5	115	"Alive"
"6"	24	1084	21.5	130	"Alive"
"7"	25	1066	12.5	96	"Alive"
"8"	26	1078	27.5	128	"Alive"
"9"	27	1070.5	29	160	"Alive"
"10"	28	1081	18.5	102	"Alive"
"11"	29	1077.5	23.5	62	"Alive"
"12"	30	1087	13.5	171	"Alive"
"13"	31	1076.5	26.5	76	"Alive"
"14"	32	1076.5	26	91	"Alive"
"15"	33	1052	12.5	71	"Alive"
