"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1406.5	213.5	100	"Alive"
"2"	15	1398	217	115	"Alive"
"3"	16	1396	220.5	131	"Alive"
"4"	17	1376.5	210	141	"Alive"
"5"	18	1386.5	196	143	"Alive"
"6"	19	1383.5	187	137	"Alive"
"7"	20	1392	195	112	"Alive"
"8"	21	1387	189	103	"Alive"
"9"	22	1385.5	161.5	113	"Alive"
"10"	23	1392.5	154	104	"Alive"
"11"	24	1382.5	153	133	"Alive"
"12"	25	1375	134.5	104	"Alive"
"13"	26	1373.5	147.5	159	"Alive"
"14"	27	1370	149	151	"Alive"
"15"	28	1363	161	111	"Alive"
"16"	29	1380.5	159.5	76	"Alive"
"17"	30	1362	168	83	"Alive"
"18"	31	1371	170.5	154	"Alive"
