"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	292	335.5	120	"Alive"
"2"	13	283.5	350	125	"Alive"
"3"	14	283	357	181	"Alive"
"4"	15	280	345.5	196	"Alive"
"5"	16	300	343	112	"Alive"
"6"	17	287	344	176	"Alive"
"7"	18	280	346.5	183	"Alive"
"8"	19	288	349.5	206	"Alive"
"9"	20	301	357.5	214	"Alive"
"10"	21	307	361	202	"Alive"
"11"	22	304.5	357	235	"Alive"
"12"	23	298.5	362	109	"Alive"
"13"	24	292.5	363.5	138	"Alive"
"14"	25	291.5	361	149	"Alive"
"15"	26	283	359.5	187	"Alive"
"16"	27	283.5	362	156	"Alive"
"17"	28	289.5	357.5	181	"Alive"
