"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	237.5	533	109	"Alive"
"2"	18	236.5	531	148	"Alive"
"3"	19	235	540	184	"Alive"
"4"	20	233.5	544.5	171	"Alive"
"5"	21	229.5	541	181	"Alive"
"6"	22	222.5	535	199	"Alive"
"7"	23	223.5	525	109	"Alive"
"8"	24	218	531.5	106	"Alive"
"9"	25	236	523	153	"Alive"
"10"	26	234.5	529.5	197	"Alive"
"11"	27	232	539.5	101	"Alive"
"12"	28	233.5	541	80	"Alive"
"13"	29	235.5	537.5	104	"Alive"
"14"	30	241	524	82	"Alive"
"15"	31	243	542.5	109	"Alive"
"16"	32	242	546	113	"Alive"
"17"	33	253.5	546	305	"Alive"
"18"	34	263	559.5	66	"Dead"
"19"	35	258.5	552	84	"Dead"
"20"	36	251.5	562.5	84	"Alive"
"21"	37	252	561.5	84	"Alive"
