"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	501.5	284.5	146	"Alive"
"2"	13	495	300.5	180	"Alive"
"3"	14	486	308.5	216	"Alive"
"4"	15	491.5	312.5	227	"Alive"
"5"	16	499	323.5	214	"Alive"
"6"	17	507	334	185	"Alive"
"7"	18	506	333	95	"Alive"
"8"	19	500	337.5	128	"Alive"
"9"	20	491	329.5	131	"Alive"
"10"	21	483	335	161	"Alive"
"11"	22	493	342	146	"Alive"
"12"	23	494	322	101	"Alive"
"13"	24	485.5	344.5	126	"Alive"
"14"	25	493	342.5	124	"Alive"
"15"	26	487	344	96	"Alive"
"16"	27	506	331	144	"Alive"
"17"	28	510	335	136	"Alive"
"18"	29	507	335.5	139	"Alive"
"19"	30	513.5	336.5	201	"Alive"
"20"	31	524	338	126	"Alive"
"21"	32	541	333	146	"Alive"
"22"	33	538.5	334	233	"Alive"
"23"	34	541	341	93	"Alive"
"24"	35	541	342	215	"Alive"
