"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	439.5	275.5	103	"Alive"
"2"	16	452.5	275	229	"Alive"
"3"	17	451.5	258.5	116	"Alive"
"4"	18	438	265.5	153	"Alive"
"5"	19	438	271	161	"Alive"
"6"	20	442.5	265.5	166	"Alive"
"7"	21	448	272	100	"Alive"
"8"	22	438.5	273	122	"Alive"
"9"	23	424.5	270.5	123	"Dead"
"10"	24	443	266	218	"Dead"
"11"	25	427.5	274.5	255	"Dead"
"12"	26	428.5	282	196	"Dead"
"13"	27	426.5	280	466	"Dead"
"14"	28	428	281.5	193	"Alive"
"15"	29	433.5	283	94	"Alive"
"16"	30	433.5	293.5	157	"Dead"
"17"	31	424	286.5	155	"Dead"
"18"	32	436	282	174	"Dead"
"19"	33	430.5	284	352	"Dead"
