"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1232	799	98	"Transitional"
"2"	13	1221.5	798.5	107	"Alive"
"3"	14	1215.5	795.5	134	"Alive"
"4"	15	1206	794.5	182	"Alive"
"5"	16	1204.5	793.5	139	"Alive"
"6"	17	1207	783.5	176	"Alive"
"7"	18	1201.5	777.5	179	"Alive"
"8"	19	1197.5	765.5	392	"Alive"
"9"	20	1185.5	771.5	121	"Alive"
"10"	21	1186	769.5	132	"Alive"
"11"	22	1181.5	772.5	145	"Alive"
"12"	23	1170.5	775	162	"Alive"
"13"	24	1159	766.5	155	"Alive"
"14"	25	1161.5	762	410	"Alive"
