"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1085.5	945	170	"Alive"
"2"	20	1091	943	168	"Alive"
"3"	21	1087	947.5	172	"Alive"
"4"	22	1095.5	954.5	161	"Alive"
"5"	23	1091	958	197	"Alive"
"6"	24	1072.5	952	124	"Alive"
"7"	25	1090.5	953	111	"Alive"
"8"	26	1089.5	951.5	137	"Alive"
"9"	27	1087	956	155	"Alive"
"10"	28	1089	960	139	"Alive"
"11"	29	1094.5	961	139	"Alive"
"12"	30	1092.5	960.5	132	"Alive"
"13"	31	1092.5	961	120	"Alive"
"14"	32	1090.5	966.5	68	"Alive"
"15"	33	1089.5	967	100	"Alive"
"16"	34	1088.5	971.5	85	"Alive"
"17"	35	1085	971.5	88	"Alive"
"18"	36	1087.5	963	77	"Alive"
