"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	246	793	261	"Transitional"
"2"	3	246.5	791.5	163	"Transitional"
"3"	4	273	775.5	279	"Alive"
"4"	5	287.5	763.5	163	"Alive"
"5"	6	290	744.5	163	"Alive"
"6"	7	283.5	733.5	150	"Alive"
"7"	8	309	726.5	150	"Alive"
"8"	9	302	699.5	247	"Transitional"
"9"	10	287	708.5	180	"Alive"
"10"	11	285	699.5	198	"Alive"
"11"	12	257	674	231	"Alive"
"12"	13	247.5	675	171	"Alive"
"13"	14	249	666	110	"Alive"
"14"	15	253.5	656	448	"Transitional"
