"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	361.5	129.5	194	"Alive"
"2"	14	351	139	158	"Alive"
"3"	15	329.5	140	142	"Alive"
"4"	16	301.5	122.5	133	"Alive"
"5"	17	310.5	121.5	187	"Alive"
"6"	18	331.5	108.5	147	"Dead"
"7"	19	292.5	107	131	"Alive"
"8"	20	287.5	105	110	"Alive"
"9"	21	273	86.5	113	"Alive"
"10"	22	261.5	83.5	116	"Alive"
"11"	23	256	69	106	"Alive"
"12"	24	253	55	132	"Alive"
"13"	25	250.5	45	134	"Alive"
"14"	26	255.5	27.5	121	"Alive"
"15"	27	250.5	43	98	"Alive"
"16"	28	264.5	28	165	"Alive"
"17"	29	265	43.5	123	"Alive"
"18"	30	272	47.5	95	"Alive"
"19"	31	270.5	54	153	"Alive"
"20"	32	265.5	40	122	"Alive"
