"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	125.5	106	106	"Alive"
"2"	19	118.5	115.5	172	"Alive"
"3"	20	118.5	127.5	163	"Alive"
"4"	21	136	118	97	"Alive"
"5"	22	128	112.5	180	"Alive"
"6"	23	133	117.5	87	"Alive"
"7"	24	136	129	238	"Alive"
"8"	25	127	135	252	"Alive"
"9"	26	119.5	122.5	147	"Alive"
"10"	27	117	107.5	197	"Alive"
"11"	28	108.5	110	96	"Alive"
"12"	29	106	102.5	93	"Alive"
"13"	30	97	99	352	"Alive"
"14"	31	89.5	102	120	"Alive"
"15"	32	85.5	99.5	440	"Alive"
"16"	33	86.5	103	121	"Alive"
"17"	34	80.5	101.5	119	"Alive"
"18"	35	84.5	97.5	158	"Alive"
"19"	36	90.5	107.5	260	"Alive"
"20"	37	88	110	458	"Dead"
