"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	734	916	116	"Alive"
"2"	7	706.5	907.5	249	"Alive"
"3"	8	700	903	168	"Alive"
"4"	9	695	899	170	"Alive"
"5"	10	716.5	886.5	111	"Alive"
"6"	11	718.5	893	153	"Alive"
"7"	12	713	894	168	"Alive"
"8"	13	701	892	182	"Alive"
"9"	14	695.5	888.5	211	"Alive"
"10"	15	695	881.5	202	"Alive"
"11"	16	699.5	885.5	201	"Alive"
"12"	17	691	889	295	"Alive"
"13"	18	683	895	153	"Alive"
"14"	19	676.5	905	174	"Alive"
"15"	20	674	903.5	174	"Alive"
"16"	21	676	903.5	188	"Alive"
"17"	22	674.5	900	171	"Alive"
"18"	23	677	899	210	"Alive"
