"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	434	945.5	103	"Alive"
"2"	9	415	931.5	176	"Alive"
"3"	10	415.5	931.5	197	"Alive"
"4"	11	416	925	188	"Alive"
"5"	12	421.5	923.5	215	"Alive"
"6"	13	430.5	925.5	222	"Alive"
"7"	14	443	917.5	295	"Transitional"
"8"	15	441	921.5	161	"Alive"
"9"	16	445	915.5	194	"Alive"
"10"	17	451.5	907	191	"Alive"
"11"	18	452.5	903	209	"Alive"
"12"	19	459.5	918	161	"Alive"
"13"	20	452	917	112	"Alive"
"14"	21	453	921	136	"Alive"
"15"	22	458	929.5	125	"Alive"
"16"	23	458	936.5	149	"Alive"
"17"	24	455	942	130	"Alive"
"18"	25	464	932	129	"Alive"
"19"	26	471	942	250	"Alive"
