"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	286.5	210.5	130	"Alive"
"2"	16	273.5	205.5	137	"Alive"
"3"	17	278.5	197.5	131	"Alive"
"4"	18	289.5	191	184	"Alive"
"5"	19	283	192	151	"Alive"
"6"	20	281.5	188	168	"Alive"
"7"	21	284	182	141	"Alive"
"8"	22	285.5	174.5	158	"Alive"
"9"	23	271	158	126	"Alive"
"10"	24	276	163.5	145	"Alive"
"11"	25	299	155	143	"Alive"
"12"	26	298	151	174	"Alive"
"13"	27	299.5	147	146	"Alive"
"14"	28	299	136	87	"Alive"
"15"	29	298	140.5	84	"Alive"
"16"	30	316	141	100	"Alive"
"17"	31	321	154	111	"Alive"
"18"	32	309.5	149.5	114	"Alive"
"19"	33	311	159.5	113	"Alive"
"20"	34	309	147.5	114	"Alive"
"21"	35	308	162.5	179	"Alive"
"22"	36	308.5	163	35	"Alive"
"23"	37	299.5	161	168	"Alive"
