"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	712	20.5	180	"Alive"
"2"	16	697	14.5	143	"Alive"
"3"	17	708	5	90	"Alive"
"4"	18	719	28	112	"Alive"
"5"	19	719.5	15.5	145	"UnStained"
"6"	20	701	13	113	"Alive"
"7"	21	715	17	112	"Alive"
"8"	22	693.5	24.5	150	"Alive"
"9"	23	704.5	18	144	"Alive"
"10"	24	702	14.5	150	"Alive"
"11"	25	692	12.5	107	"Alive"
"12"	26	700.5	9.5	70	"Alive"
"13"	27	700	10	135	"Alive"
"14"	28	701.5	13.5	106	"Alive"
"15"	29	682	24	206	"Alive"
"16"	30	683	9	197	"Alive"
"17"	31	704	22	141	"Alive"
"18"	32	696	25	91	"Alive"
"19"	33	678	12	200	"Dead"
"20"	34	682	9.5	124	"Alive"
"21"	35	676.5	12	125	"Alive"
"22"	36	681.5	27.5	193	"Alive"
"23"	37	681	24.5	218	"Alive"
