"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	673	644	106	"Alive"
"2"	23	665	647	149	"Alive"
"3"	24	657	645.5	177	"Alive"
"4"	25	657.5	649	142	"Alive"
"5"	26	661	645.5	134	"Alive"
"6"	27	662	641	136	"Alive"
"7"	28	656	640	140	"Alive"
"8"	29	656.5	640.5	223	"Alive"
"9"	30	660	635	100	"Alive"
"10"	31	655.5	627.5	140	"Alive"
"11"	32	656	630	79	"Alive"
"12"	33	668	634	141	"Alive"
"13"	34	669.5	633.5	84	"Alive"
"14"	35	674	632	109	"Alive"
"15"	36	676.5	632	106	"Alive"
"16"	37	680	632	109	"Alive"
