"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	777	108.5	177	"Alive"
"2"	16	767	113.5	173	"Alive"
"3"	17	776.5	114	193	"Alive"
"4"	18	778	116.5	139	"Alive"
"5"	19	794	118.5	136	"Alive"
"6"	20	800.5	112	148	"Alive"
"7"	21	799	114	155	"Alive"
"8"	22	803	113.5	161	"Alive"
"9"	23	815	118.5	263	"Alive"
"10"	24	813.5	124	349	"Alive"
"11"	25	815	140	92	"Alive"
"12"	26	821.5	142	99	"Alive"
"13"	27	821	128.5	113	"Alive"
"14"	28	815	127.5	149	"Alive"
"15"	29	816.5	144.5	141	"Alive"
"16"	30	812	142.5	156	"Alive"
"17"	31	809.5	143	100	"Alive"
"18"	32	809	147	234	"Alive"
