"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	973.5	127.5	267	"Alive"
"2"	18	972.5	133.5	251	"Alive"
"3"	19	955	123	222	"Alive"
"4"	20	964	127.5	115	"Alive"
"5"	21	957.5	131.5	128	"Alive"
"6"	22	960.5	126.5	137	"Alive"
"7"	23	961.5	125	149	"Alive"
"8"	24	961.5	125.5	147	"Alive"
"9"	25	951.5	126	89	"Alive"
"10"	26	959.5	124.5	141	"Alive"
"11"	27	952.5	124.5	157	"Alive"
"12"	28	967	121	85	"Alive"
"13"	29	969.5	132.5	85	"Alive"
"14"	30	965.5	133.5	111	"Alive"
"15"	31	961	150.5	148	"Alive"
"16"	32	965	142.5	108	"Alive"
"17"	33	963	147.5	162	"Dead"
"18"	34	964	157.5	137	"Dead"
"19"	35	962.5	144	87	"Dead"
"20"	36	966.5	144	145	"Dead"
"21"	37	966	145	171	"Dead"
