"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	389.5	31.5	203	"Alive"
"2"	16	391	24	211	"Alive"
"3"	17	397	40	187	"Alive"
"4"	18	395	31.5	185	"Alive"
"5"	19	396	44	203	"Alive"
"6"	20	404.5	47	123	"Alive"
"7"	21	394.5	34	121	"Alive"
"8"	22	374	45	183	"Alive"
"9"	23	370	49	158	"Alive"
"10"	24	360	60.5	118	"Alive"
"11"	25	362	57.5	96	"Alive"
"12"	26	367.5	49	90	"Alive"
"13"	27	369.5	25	118	"Alive"
"14"	28	369.5	24.5	279	"Alive"
"15"	29	363.5	24	223	"Alive"
"16"	30	387	20	96	"Alive"
"17"	31	365.5	23	279	"Alive"
"18"	32	368	26	186	"Alive"
