"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	656	498.5	142	"Alive"
"2"	12	653.5	500.5	184	"Alive"
"3"	13	650.5	498	188	"Alive"
"4"	14	651	502.5	226	"Alive"
"5"	15	656.5	493	226	"Alive"
"6"	16	633.5	479.5	108	"Alive"
"7"	17	629.5	471	131	"Alive"
"8"	18	639.5	477.5	145	"Alive"
"9"	19	631	476.5	166	"Alive"
"10"	20	634.5	477	141	"Alive"
"11"	21	638.5	473	161	"Alive"
"12"	22	635	469.5	159	"Alive"
"13"	23	626.5	466.5	156	"Alive"
"14"	24	626.5	467.5	383	"Alive"
"15"	25	617.5	468	93	"Alive"
"16"	26	630	459.5	157	"Alive"
"17"	27	642	452	100	"Alive"
"18"	28	653	458	98	"Alive"
"19"	29	648.5	454.5	208	"Dead"
"20"	30	642.5	449.5	189	"Alive"
