"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	605.5	105	146	"Alive"
"2"	13	612	109	117	"Alive"
"3"	14	617.5	128.5	155	"Alive"
"4"	15	628.5	134.5	189	"Alive"
"5"	16	639	144	154	"Alive"
"6"	17	635.5	155	97	"Alive"
"7"	18	626	148.5	141	"Alive"
"8"	19	620	147	102	"Alive"
"9"	20	628.5	145.5	222	"Alive"
"10"	21	643	151.5	299	"Alive"
"11"	22	640.5	151.5	447	"Alive"
"12"	23	633	164	136	"Dead"
"13"	24	636	163	158	"Dead"
"14"	25	631	154	131	"Dead"
"15"	26	643	145.5	275	"Dead"
"16"	27	644.5	132	104	"Dead"
"17"	28	643	136.5	96	"Dead"
"18"	29	643	140	214	"Dead"
"19"	30	642.5	146.5	105	"Dead"
"20"	31	637	147.5	88	"Dead"
"21"	32	638	155	95	"Dead"
"22"	33	622	156.5	105	"Dead"
