"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	840.5	1023.5	191	"Alive"
"2"	5	841.5	1037	235	"Alive"
"3"	6	837	1023.5	159	"Alive"
"4"	7	824.5	1029.5	223	"Alive"
"5"	8	834.5	1024	104	"Alive"
"6"	9	832.5	1017.5	176	"Alive"
"7"	10	827	1011	169	"Alive"
"8"	11	817	1008	180	"Alive"
"9"	12	822	1003	186	"Alive"
"10"	13	814	984.5	127	"Alive"
"11"	14	805	1001.5	123	"Alive"
"12"	15	799.5	981.5	99	"Alive"
"13"	16	814	961	294	"Alive"
"14"	17	819.5	958	322	"Alive"
"15"	18	817	957	343	"Alive"
"16"	19	817.5	954.5	351	"Alive"
"17"	20	806	951.5	395	"Alive"
"18"	21	814.5	943.5	167	"Alive"
"19"	22	827.5	958.5	93	"Alive"
"20"	23	816.5	946	204	"Alive"
"21"	24	814.5	947.5	185	"Alive"
"22"	25	819.5	946.5	330	"Alive"
