"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	287	340.5	96	"Transitional"
"2"	11	285.5	350	156	"Alive"
"3"	12	268	352.5	129	"Alive"
"4"	13	252.5	343	120	"Alive"
"5"	14	243	343.5	187	"Alive"
"6"	15	230.5	343	161	"Alive"
"7"	16	238	345.5	160	"Alive"
"8"	17	239.5	333	97	"Alive"
"9"	18	245	325.5	128	"Alive"
"10"	19	239	323.5	127	"Alive"
"11"	20	238	317	177	"Alive"
"12"	21	243	305.5	103	"Alive"
"13"	22	241.5	295	152	"Alive"
"14"	23	239	289.5	190	"Alive"
"15"	24	246	289	83	"Alive"
