"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	472.5	800.5	85	"Alive"
"2"	18	477.5	796	236	"Dead"
"3"	19	455.5	808.5	249	"Dead"
"4"	20	436	804	168	"Dead"
"5"	21	442.5	794	180	"Dead"
"6"	22	430	811	130	"Alive"
"7"	23	448.5	818	149	"Alive"
"8"	24	444.5	819.5	150	"Alive"
"9"	25	449	823.5	209	"Alive"
"10"	26	455	825	114	"Alive"
"11"	27	461.5	824.5	138	"Alive"
"12"	28	467.5	827	194	"Alive"
"13"	29	459	824.5	105	"Alive"
"14"	30	462.5	826	154	"Alive"
"15"	31	453.5	828	379	"Alive"
"16"	32	455.5	828	202	"Alive"
"17"	33	450.5	822	172	"Alive"
