"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1258.5	950	160	"Alive"
"2"	13	1272	949	259	"Alive"
"3"	14	1275.5	937	283	"Alive"
"4"	15	1260.5	906	260	"Alive"
"5"	16	1245	882	227	"Alive"
"6"	17	1241.5	884.5	206	"Alive"
"7"	18	1259.5	874.5	238	"Alive"
"8"	19	1256	870.5	121	"Alive"
"9"	20	1250	866.5	101	"Alive"
"10"	21	1250	874	134	"Alive"
"11"	22	1261	892	104	"Alive"
"12"	23	1262	889.5	116	"Alive"
"13"	24	1252.5	886.5	140	"Alive"
"14"	25	1259.5	888.5	104	"Alive"
"15"	26	1260	904.5	107	"Alive"
"16"	27	1258.5	909.5	135	"Alive"
"17"	28	1239	911	206	"Alive"
"18"	29	1234	910	208	"Dead"
"19"	30	1229	917	213	"Alive"
