"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	674.5	880	192	"Alive"
"2"	7	670	896.5	242	"Alive"
"3"	8	707.5	900	190	"Alive"
"4"	9	692	895	203	"Alive"
"5"	10	698	879.5	167	"Alive"
"6"	11	701.5	881	180	"Alive"
"7"	12	711.5	875	177	"Alive"
"8"	13	698	865.5	188	"Alive"
"9"	14	717	869	235	"Alive"
"10"	15	727.5	863.5	142	"Alive"
"11"	16	729	864	140	"Alive"
"12"	17	718.5	861.5	161	"Alive"
"13"	18	712.5	860.5	168	"Alive"
"14"	19	711.5	857.5	164	"Alive"
"15"	20	714	864	130	"Alive"
"16"	21	716.5	870.5	101	"Alive"
"17"	22	720.5	876.5	135	"Alive"
"18"	23	716.5	887.5	144	"Alive"
"19"	24	712	896	138	"Alive"
"20"	25	717	891.5	130	"Alive"
"21"	26	711.5	900.5	149	"Alive"
