"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	438.5	414	260	"Alive"
"2"	13	444.5	419	243	"Alive"
"3"	14	454.5	432.5	207	"Alive"
"4"	15	460.5	446	126	"Alive"
"5"	16	458.5	446.5	177	"Alive"
"6"	17	464.5	434.5	156	"Alive"
"7"	18	479	434	127	"Alive"
"8"	19	491	442	128	"Alive"
"9"	20	501.5	460.5	156	"Alive"
"10"	21	509	464	130	"Alive"
"11"	22	505.5	464	169	"Alive"
"12"	23	513	473	272	"Alive"
"13"	24	528	473	271	"Alive"
"14"	25	541.5	474	144	"Alive"
"15"	26	538	460.5	90	"Alive"
"16"	27	538	464.5	145	"Alive"
"17"	28	548.5	459.5	118	"Alive"
"18"	29	541.5	465	191	"Alive"
"19"	30	540	478.5	428	"Alive"
