"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	450.5	557.5	112	"Alive"
"2"	6	451	570.5	107	"Alive"
"3"	7	453	585	195	"Alive"
"4"	8	456	592	201	"Alive"
"5"	9	453.5	600.5	177	"Alive"
"6"	10	463	611.5	198	"Alive"
"7"	11	465.5	622	213	"Alive"
"8"	12	460	634.5	172	"Alive"
"9"	13	465.5	643.5	198	"Alive"
"10"	14	472	645	163	"Alive"
"11"	15	473.5	645.5	179	"Alive"
"12"	16	470	651	172	"Alive"
"13"	17	472	658.5	184	"Alive"
"14"	18	469	667.5	250	"Alive"
"15"	19	480.5	667	151	"Alive"
"16"	20	482.5	659	150	"Alive"
"17"	21	488	654.5	176	"Alive"
