"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	1324.5	680	205	"Alive"
"2"	9	1342	671.5	202	"Alive"
"3"	10	1361.5	659	224	"Alive"
"4"	11	1376	675.5	208	"Alive"
"5"	12	1353.5	689.5	203	"Alive"
"6"	13	1357.5	686	317	"Alive"
"7"	14	1358	657	137	"Alive"
"8"	15	1371	658	142	"Alive"
"9"	16	1381	654.5	158	"Alive"
"10"	17	1388.5	634.5	163	"Alive"
"11"	18	1388	624	178	"Alive"
"12"	19	1407.5	626.5	107	"Alive"
"13"	20	1402	610.5	122	"Alive"
"14"	21	1402	605.5	130	"Alive"
"15"	22	1414	621	135	"Alive"
