"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	61.5	601	157	"Alive"
"2"	21	57	622	165	"Alive"
"3"	22	64	622	145	"Alive"
"4"	23	40.5	611	136	"Alive"
"5"	24	47	603.5	140	"Alive"
"6"	25	51.5	601.5	161	"Alive"
"7"	26	44.5	598	178	"Alive"
"8"	27	50.5	598.5	210	"Alive"
"9"	28	42.5	598.5	99	"Alive"
"10"	29	37	589	105	"Alive"
"11"	30	44	594.5	116	"Alive"
"12"	31	34.5	591	96	"Alive"
"13"	32	32.5	582.5	185	"Alive"
"14"	33	31	576	101	"Alive"
"15"	34	29.5	578.5	99	"Alive"
"16"	35	30	576.5	81	"Alive"
