"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	262.5	612	160	"Alive"
"2"	6	262.5	606	175	"Alive"
"3"	7	270	603	148	"Alive"
"4"	8	272	602.5	206	"Alive"
"5"	9	280	604	185	"Alive"
"6"	10	273	604.5	241	"Alive"
"7"	11	288	590	171	"Transitional"
"8"	12	290.5	584	134	"Alive"
"9"	13	283.5	588.5	186	"Alive"
"10"	14	284	592	186	"Alive"
"11"	15	286	581.5	175	"Alive"
"12"	16	284	576	152	"Alive"
"13"	17	285	579.5	175	"Alive"
"14"	18	295.5	577.5	148	"Alive"
"15"	19	275.5	566	157	"Alive"
"16"	20	263	575.5	558	"Alive"
