"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	24	420	115	"Alive"
"2"	15	28	451	120	"Alive"
"3"	16	65.5	438	228	"Alive"
"4"	17	49	435.5	122	"Alive"
"5"	18	52.5	425	203	"Alive"
"6"	19	39	449.5	189	"Alive"
"7"	20	52.5	430.5	227	"Alive"
"8"	21	48.5	447	203	"Alive"
"9"	22	40	451.5	153	"Alive"
"10"	23	30.5	456.5	177	"Alive"
"11"	24	34.5	453	102	"Alive"
"12"	25	35.5	454	139	"Alive"
"13"	26	39.5	428	290	"Alive"
"14"	27	44.5	430.5	97	"Alive"
"15"	28	55.5	435	112	"Alive"
"16"	29	57.5	454.5	128	"Alive"
"17"	30	65	439.5	123	"Alive"
"18"	31	68.5	440.5	126	"Alive"
"19"	32	75	440	195	"Alive"
"20"	33	67.5	440	96	"Alive"
"21"	34	65.5	436.5	107	"Alive"
"22"	35	74.5	425	97	"Dead"
"23"	36	58	423.5	217	"Alive"
"24"	37	57.5	425.5	141	"Alive"
