"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	502	561.5	163	"Transitional"
"2"	18	488.5	544	134	"Alive"
"3"	19	492.5	561	147	"Alive"
"4"	20	497.5	567	141	"Alive"
"5"	21	496.5	570.5	134	"Alive"
"6"	22	500.5	571.5	147	"Alive"
"7"	23	502.5	574	140	"Alive"
"8"	24	508.5	584.5	100	"Alive"
"9"	25	503.5	586.5	94	"Dead"
"10"	26	506	588.5	94	"Dead"
"11"	27	505.5	576	291	"Alive"
"12"	28	501	576.5	96	"Dead"
"13"	29	489.5	594.5	160	"Dead"
"14"	30	489.5	596	84	"Dead"
"15"	31	491.5	594	108	"Dead"
"16"	32	485	589.5	204	"Dead"
"17"	33	484	590.5	89	"Dead"
"18"	34	495.5	591	132	"Dead"
"19"	35	497.5	605.5	125	"Alive"
"20"	36	484	601.5	64	"Dead"
"21"	37	487.5	604.5	88	"Alive"
