"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1010.5	987.5	121	"Alive"
"2"	22	1013	1005	127	"Alive"
"3"	23	1019	999.5	176	"Alive"
"4"	24	1032	989	143	"Alive"
"5"	25	1033	984	103	"Alive"
"6"	26	1031	963.5	87	"Alive"
"7"	27	1033.5	967.5	115	"Alive"
"8"	28	1035.5	970	115	"Alive"
"9"	29	1040	970	124	"Alive"
"10"	30	1039	966.5	100	"Alive"
"11"	31	1043	965	128	"Alive"
"12"	32	1043.5	966	119	"Alive"
"13"	33	1046.5	969	120	"Alive"
"14"	34	1043.5	961.5	112	"Alive"
"15"	35	1061	950.5	120	"Alive"
"16"	36	1052	958.5	176	"Alive"
