"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	295	558	171	"Alive"
"2"	7	287	549	175	"Alive"
"3"	8	284	545.5	138	"Alive"
"4"	9	273.5	532	160	"Alive"
"5"	10	269	541.5	185	"Alive"
"6"	11	267.5	543	208	"Alive"
"7"	12	273	540	178	"Alive"
"8"	13	279	541	206	"Alive"
"9"	14	278	541	335	"Alive"
"10"	15	269	542.5	142	"Alive"
"11"	16	284	556	148	"Alive"
"12"	17	291	540	149	"Alive"
"13"	18	300.5	530.5	152	"Alive"
"14"	19	306.5	529	116	"Alive"
"15"	20	297	535	96	"Alive"
"16"	21	285	542	130	"Alive"
"17"	22	297.5	540.5	113	"Alive"
"18"	23	290	544	129	"Alive"
"19"	24	290	540	94	"Alive"
"20"	25	277.5	532.5	120	"Alive"
"21"	26	285	532.5	194	"Alive"
"22"	27	287	530.5	245	"Alive"
